Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region (HRR) Description
330268,COBLESKILL REGIONAL HOSPITAL,178 GRANDVIEW DRIVE,COBLESKILL,NY,12043,NY - Albany
330270,HOSPITAL FOR SPECIAL SURGERY,535 EAST 70TH STREET,NEW YORK,NY,10021,NY - Manhattan
330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,CT - New Haven
330276,NATHAN LITTAUER HOSPITAL,99 EAST STATE STREET,GLOVERSVILLE,NY,12078,NY - Albany
330277,CORNING HOSPITAL,1 GUTHRIE DRIVE,CORNING,NY,14830,PA - Sayre
330279,MERCY HOSPITAL OF BUFFALO,565 ABBOTT ROAD,BUFFALO,NY,14220,NY - Buffalo
330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14642,NY - Rochester
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,NY - East Long Island
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850,NY - Rochester
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NY - East Long Island
330332,ST JOSEPH HOSPITAL,4295 HEMPSTEAD TURNPIKE,BETHPAGE,NY,11714,NY - East Long Island
330340,UNIVERSITY HOSPITAL -  STONY BROOK SOUTHAMPTON,240 MEETING HOUSE LANE,SOUTHAMPTON,NY,11968,NY - East Long Island
330350,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE ),445 LENOX ROAD,BROOKLYN,NY,11203,NY - Manhattan
330385,NORTH CENTRAL BRONX HOSPITAL,3424 KOSSUTH AVENUE & 210TH STREET,BRONX,NY,10467,NY - Bronx
330386,CATSKILL REGIONAL MEDICAL CENTER,68 HARRIS BUSHVILLE ROAD,HARRIS,NY,12742,NY - Albany
330393,UNIVERSITY HOSPITAL AT STONY BROOK,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,NY - East Long Island
330394,"UNITED HEALTH SERVICES HOSPITALS, INC",10-42 MITCHELL AVENUE,BINGHAMTON,NY,13903,NY - Binghamton
330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,327 BEACH 19TH STREET,FAR ROCKAWAY,NY,11691,NY - East Long Island
330396,WOODHULL MEDICAL AND MENTAL HEALTH CENTER,760 BROADWAY,BROOKLYN,NY,11206,NY - Manhattan
330397,INTERFAITH MEDICAL CENTER,1545 ATLANTIC AVENUE,BROOKLYN,NY,11213,NY - Manhattan
330399,ST BARNABAS HOSPITAL,4422 THIRD AVENUE,BRONX,NY,10457,NY - Bronx
330401,ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A,SMITHTOWN,NY,11787,NY - East Long Island
330406,SUNNYVIEW HOSPITAL AND REHABILITATION CENTER,1270 BELMONT AVENUE,SCHENECTADY,NY,12308,NY - Albany
340001,CAROLINAS HEALTHCARE SYSTEM NORTHEAST,920 CHURCH ST N,CONCORD,NC,28025,NC - Charlotte
340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,509 BILTMORE AVE,ASHEVILLE,NC,28801,NC - Asheville
340003,NORTHERN HOSPITAL OF SURRY COUNTY,830 ROCKFORD ST,MOUNT AIRY,NC,27030,NC - Winston-Salem
340004,HIGH POINT REGIONAL HOSPITAL,601 N ELM ST,HIGH POINT,NC,27261,NC - Winston-Salem
340008,SCOTLAND MEMORIAL HOSPITAL,500 LAUCHWOOD DR,LAURINBURG,NC,28352,NC - Durham
340010,WAYNE MEMORIAL HOSPITAL,2700 WAYNE MEMORIAL DR,GOLDSBORO,NC,27534,NC - Raleigh
340013,RUTHERFORD REGIONAL MEDICAL CENTER,288 SOUTH RIDGECREST AVE,RUTHERFORDTON,NC,28139,NC - Charlotte
340014,NOVANT HEALTH FORSYTH MEDICAL CENTER,3333 SILAS CREEK PARKWAY,WINSTON-SALEM,NC,27103,NC - Winston-Salem
340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,NC - Charlotte
340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,NC - Asheville
340017,MARGARET R PARDEE MEMORIAL HOSPITAL,800 N JUSTICE ST,HENDERSONVILLE,NC,28791,NC - Asheville
340020,CENTRAL CAROLINA HOSPITAL,1135 CARTHAGE ST,SANFORD,NC,27330,NC - Durham
340021,CAROLINAS HEALTHCARE SYSTEM CLEVELAND,201 E GROVER ST,SHELBY,NC,28150,NC - Charlotte
340023,PARK RIDGE HEALTH,100 HOSPITAL DRIVE,HENDERSONVILLE,NC,28792,NC - Asheville
340024,SAMPSON REGIONAL MEDICAL CENTER,607 BEAMAN ST,CLINTON,NC,28328,NC - Raleigh
340027,UNC LENOIR HEALTH CARE,100 AIRPORT RD,KINSTON,NC,28501,NC - Greenville
340028,CAPE FEAR VALLEY MEDICAL CENTER,1638 OWEN DRIVE P O BOX 2000,FAYETTEVILLE,NC,28302,NC - Raleigh
340030,DUKE UNIVERSITY HOSPITAL,PO BOX 3814 DUMC  ERWIN RD,DURHAM,NC,27710,NC - Durham
340032,CAROMONT REGIONAL MEDICAL CENTER,2525 COURT DR,GASTONIA,NC,28052,NC - Charlotte
340037,CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN,706 W KING ST,KINGS MOUNTAIN,NC,28086,NC - Charlotte
340039,IREDELL MEMORIAL HOSPITAL INC,557 BROOKDALE DR  P O BOX 1828,STATESVILLE,NC,28677,NC - Winston-Salem
340040,VIDANT MEDICAL CENTER,2100 STANTONSBURG RD,GREENVILLE,NC,27834,NC - Greenville
340041,CALDWELL MEMORIAL HOSPITAL,321 MULBERRY ST SW,LENOIR,NC,28645,NC - Hickory
340042,ONSLOW MEMORIAL HOSPITAL,317 WESTERN BOULEVARD,JACKSONVILLE,NC,28540,NC - Greenville
340047,NORTH CAROLINA BAPTIST HOSPITAL,MEDICAL CENTER BOULEVARD,WINSTON-SALEM,NC,27157,NC - Winston-Salem
340049,NORTH CAROLINA SPECIALTY HOSPITAL,3916 BEN FRANKLIN BOULEVARD,DURHAM,NC,27704,NC - Durham
340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,300 W 27 ST  PO BOX 1408,LUMBERTON,NC,28359,NC - Durham
340051,WATAUGA MEDICAL CENTER,336 DEERFIELD ROAD,BOONE,NC,28607,TN - Johnson City
340053,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,200 HAWTHORNE LANE BOX 33549,CHARLOTTE,NC,28233,NC - Charlotte
340060,UNC ROCKINGHAM,117 E KINGS HIGHWAY,EDEN,NC,27288,NC - Greensboro
340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,101 MANNING DRIVE,CHAPEL HILL,NC,27514,NC - Durham
340064,WILKES REGIONAL MEDICAL CENTER,1370 WEST D ST,NORTH WILKESBORO,NC,28659,NC - Winston-Salem
340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,500 JEFFERSON ST,WHITEVILLE,NC,28472,NC - Wilmington
340069,"WAKEMED, RALEIGH CAMPUS",3000 NEW BERN AVE,RALEIGH,NC,27610,NC - Raleigh
340070,ALAMANCE REGIONAL MEDICAL CENTER,1240 HUFFMAN MILL RD,BURLINGTON,NC,27216,NC - Durham
340071,BETSY JOHNSON REGIONAL  HOSPITAL,800 TILGHMAN DR,DUNN,NC,28334,NC - Raleigh
340073,DUKE HEALTH RALEIGH HOSPITAL,3400 WAKE FOREST RD,RALEIGH,NC,27609,NC - Raleigh
340075,CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE,2201 S STERLING ST,MORGANTON,NC,28655,NC - Charlotte
340084,CAROLINAS HEALTH CARE SYSTEM ANSON,2301 US HIGHWAY 74 WEST,WADESBORO,NC,28170,NC - Charlotte
340085,NOVANT HEALTH THOMASVILLE MEDICAL CENTER,207 OLD LEXINGTON RD BOX 789,THOMASVILLE,NC,27360,NC - Winston-Salem
340087,THE MCDOWELL HOSPITAL,430 RANKIN DRIVE P O BOX 730,MARION,NC,28752,NC - Asheville
340090,JOHNSTON HEALTH,509 BRIGHT LEAF BLVD,SMITHFIELD,NC,27577,NC - Raleigh
340091,THE MOSES H CONE MEMORIAL HOSPITAL,1200 N ELM ST,GREENSBORO,NC,27401,NC - Greensboro
340096,LEXINGTON MEMORIAL HOSPITAL INC,250 HOSPITAL DRIVE PO BOX 1817,LEXINGTON,NC,27293,NC - Winston-Salem
340097,HUGH CHATHAM MEMORIAL HOSPITAL,180 PARKWOOD DR,ELKIN,NC,28621,NC - Winston-Salem
340098,CAROLINAS HEALTHCARE SYSTEM PINEVILLE,10628 PARK RD,CHARLOTTE,NC,28210,NC - Charlotte
340099,VIDANT ROANOKE CHOWAN HOSPITAL,500 S ACADEMY ST,AHOSKIE,NC,27910,NC - Greenville
340106,SANDHILLS REGIONAL MEDICAL CENTER,1000 WEST HAMLET AVENUE,HAMLET,NC,28345,NC - Charlotte
340107,VIDANT EDGECOMBE HOSPITAL,111 HOSPITAL DR,TARBORO,NC,27886,NC - Greenville
340109,SENTARA ALBEMARLE MEDICAL CENTER,1144 N ROAD ST,ELIZABETH CITY,NC,27909,VA - Norfolk
340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,1000 BLYTHE BLVD,CHARLOTTE,NC,28203,NC - Charlotte
340114,REX HOSPITAL,4420 LAKE BOONE TRAIL,RALEIGH,NC,27607,NC - Raleigh
340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,155 MEMORIAL DRIVE,PINEHURST,NC,28374,NC - Durham
340116,FRYE REGIONAL MEDICAL CENTER,420 N CENTER ST,HICKORY,NC,28601,NC - Hickory
340119,CAROLINAS HEALTHCARE SYSTEM STANLY,301 YADKIN ST,ALBEMARLE,NC,28001,NC - Charlotte
340120,VIDANT DUPLIN  HOSPITAL,401 N MAIN ST,KENANSVILLE,NC,28349,NC - Greenville
340123,RANDOLPH HOSPITAL,364 WHITE OAK STREET,ASHEBORO,NC,27204,NC - Greensboro
340126,WILSON MEDICAL CENTER,1705 S TARBORO ST,WILSON,NC,27893,NC - Raleigh
340127,GRANVILLE HEALTH SYSTEMS,COLLEGE ST BOX 947,OXFORD,NC,27565,NC - Durham
340129,LAKE NORMAN REGIONAL MEDICAL CENTER,171 FAIRVIEW ROAD,MOORESVILLE,NC,28117,NC - Charlotte
340130,CAROLINAS HEALTHCARE SYSTEM UNION,600 HOSPITAL DR,MONROE,NC,28112,NC - Charlotte
340131,CAROLINA EAST MEDICAL CENTER,2000 NEUSE BLVD,NEW BERN,NC,28560,NC - Greenville
340132,MARIA PARHAM MEDICAL CENTER,PO BOX 59,HENDERSON,NC,27536,NC - Durham
340133,MARTIN GENERAL HOSPITAL,310 S MCCASKEY RD P O BOX 1128,WILLIAMSTON,NC,27892,NC - Greenville
340141,NEW HANOVER REGIONAL MEDICAL CENTER,2131 S 17TH ST BOX 9000,WILMINGTON,NC,28402,NC - Wilmington
340142,CARTERET GENERAL HOSPITAL,3500 ARENDELL ST,MOREHEAD CITY,NC,28557,NC - Greenville
340143,CATAWBA VALLEY MEDICAL CENTER,810 FAIRGROVE CHURCH RD,HICKORY,NC,28602,NC - Hickory
340144,DAVIS REGIONAL MEDICAL CENTER,218 OLD MOCKSBVILLE RD PO BOX 1823,STATESVILLE,NC,28687,NC - Winston-Salem
340145,CAROLINAS HEALTHCARE SYSTEM LINCOLN,433 MCALISTER RD,LINCOLNTON,NC,28092,NC - Charlotte
340147,NASH GENERAL HOSPITAL,2460 CURTIS ELLIS DRIVE,ROCKY MOUNT,NC,27804,NC - Raleigh
340148,NOVANT HEALTH MEDICAL PARK HOSPITAL,1950 S HAWTHORNE RD,WINSTON-SALEM,NC,27103,NC - Winston-Salem
340151,HALIFAX REGIONAL MEDICAL CENTER INC,250 SMITH CHURCH RD,ROANOKE RAPIDS,NC,27870,NC - Raleigh
340155,DUKE REGIONAL HOSPITAL,3643 N ROXBORO ROAD,DURHAM,NC,27704,NC - Durham
340158,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,1 MEDICAL CENTER DR  PO BOX 139,SUPPLY,NC,28462,NC - Wilmington
340159,PERSON MEMORIAL HOSPITAL,615 RIDGE RD,ROXBORO,NC,27573,NC - Durham
340166,CAROLINAS MED CTR-UNIVERSITY,8800 NORTH TYRON STREET,CHARLOTTE,NC,28262,NC - Charlotte
340168,WILMINGTON TREATMENT CENTER,2520 TROY DRIVE,WILMINGTON,NC,28401,NC - Wilmington
340171,NOVANT HEALTH MATTHEWS MEDICAL CENTER,1500 MATTHEWS TWNSHP PRKWY BOX 3310,MATTHEWS,NC,28106,NC - Charlotte
340173,"WAKEMED, CARY HOSPITAL",1900 KILDARE FARM ROAD,CARY,NC,27518,NC - Raleigh
340183,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,10030 GILEAD ROAD,HUNTERSVILLE,NC,28078,NC - Charlotte
340184,HAYWOOD REGIONAL MEDICAL CENTER,262 LEROY GEORGE DRIVE,CLYDE,NC,28721,NC - Asheville
340186,VIDANT BEAUFORT HOSPITAL,628 E 12TH ST,WASHINGTON,NC,27889,NC - Greenville
340187,DAVIE MEDICAL CENTER,223 HOSPITAL STREET,MOCKSVILLE,NC,27028,NC - Winston-Salem
340188,CAPE FEAR VALLEY HOKE HOSPITAL,210 MEDICAL PAVILION DRIVE,RAEFORD,NC,28376,NC - Durham
350002,CHI ST ALEXIUS HEALTH,900 E BROADWAY,BISMARCK,ND,58501,ND - Bismarck
350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,ND - Minot
350011,SANFORD,801 BROADWAY NORTH,FARGO,ND,58122,ND - Fargo/Moorhead MN
350015,SANFORD MEDICAL CENTER BISMARCK,300 N 7TH ST,BISMARCK,ND,58506,ND - Bismarck
350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks
350063,P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK,PO BOX 160,BELCOURT,ND,58316,ND - Grand Forks
350070,ESSENTIA HEALTH FARGO,3000 32ND AVE SOUTH,FARGO,ND,58104,ND - Fargo/Moorhead MN
360001,MERCY HOSPITAL ANDERSON,7500 STATE ROAD,CINCINNATI,OH,45255,OH - Cincinnati
360002,UNIVERSITY HOSPITALS SAMARITAN MEDICAL CENTER,1025 CENTER ST,ASHLAND,OH,44805,OH - Columbus
360003,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",234 GOODMAN STREET,CINCINNATI,OH,45219,OH - Cincinnati
360006,RIVERSIDE METHODIST HOSPITAL,3535 OLENTANGY RIVER RD,COLUMBUS,OH,43214,OH - Columbus
360008,SOUTHERN OHIO MEDICAL CENTER,1805 27TH STREET,PORTSMOUTH,OH,45662,OH - Columbus
360009,LIMA MEMORIAL HEALTH SYSTEM,1001 BELLEFONTAINE AVENUE,LIMA,OH,45804,OH - Dayton
360010,UNION HOSPITAL,659 BOULEVARD,DOVER,OH,44622,OH - Canton
360011,MARION GENERAL HOSPITAL,1000 MCKINLEY PARK DRIVE,MARION,OH,43302,OH - Columbus
360012,MOUNT CARMEL ST ANN'S,500 SOUTH CLEVELAND AVENUE,WESTERVILLE,OH,43081,OH - Columbus
360013,WILSON MEMORIAL HOSPITAL,915 WEST MICHIGAN STREET,SIDNEY,OH,45365,OH - Dayton
360014,OHIOHEALTH O'BLENESS HOSPITAL,55 HOSPITAL DRIVE,ATHENS,OH,45701,OH - Columbus
360016,"JEWISH HOSPITAL, LLC",4777 EAST GALBRAITH ROAD,CINCINNATI,OH,45236,OH - Cincinnati
360017,GRANT MEDICAL CENTER,111 SOUTH GRANT AVENUE,COLUMBUS,OH,43215,OH - Columbus
360020,SUMMA HEALTH SYSTEM,525 EAST MARKET STREET,AKRON,OH,44309,OH - Akron
360025,FIRELANDS REGIONAL MEDICAL CENTER,1111 HAYES AVENUE,SANDUSKY,OH,44870,OH - Cleveland
360026,GREENE MEMORIAL HOSPITAL,1141 NORTH MONROE DRIVE,XENIA,OH,45385,OH - Kettering
360027,AKRON GENERAL MEDICAL CENTER,1 AKRON GENERAL AVENUE,AKRON,OH,44307,OH - Akron
360029,WOOD COUNTY HOSPITAL,950 WEST WOOSTER STREET,BOWLING GREEN,OH,43402,OH - Toledo
360032,GRAND LAKE HEALTH SYSTEM,200 SAINT CLAIR STREET,SAINT MARYS,OH,45885,OH - Dayton
360035,MOUNT CARMEL WEST,793 WEST STATE STREET,COLUMBUS,OH,43222,OH - Columbus
360036,WOOSTER COMMUNITY HOSPITAL,1761 BEALL AVENUE,WOOSTER,OH,44691,OH - Canton
360037,ST VINCENT CHARITY MEDICAL CENTER,2351 EAST 22ND STREET,CLEVELAND,OH,44115,OH - Cleveland
360039,GENESIS HOSPITAL,2951 MAPLE AVENUE,ZANESVILLE,OH,43701,OH - Columbus
360040,KNOX COMMUNITY HOSPITAL,1330 COSHOCTON ROAD,MOUNT VERNON,OH,43050,OH - Columbus
360041,PARMA COMMUNITY GENERAL HOSPITAL,7007 POWERS BOULEVARD,PARMA,OH,44129,OH - Cleveland
360044,WAYNE HOSPITAL,835 SWEITZER STREET,GREENVILLE,OH,45331,OH - Dayton
360046,MCCULLOUGH-HYDE MEMORIAL HOSPITAL,110 NORTH POPLAR STREET,OXFORD,OH,45056,OH - Cincinnati
360048,UNIVERSITY OF TOLEDO MEDICAL CENTER,3000 ARLINGTON AVENUE,TOLEDO,OH,43699,OH - Toledo
360051,MIAMI VALLEY HOSPITAL,ONE WYOMING STREET,DAYTON,OH,45409,OH - Dayton
360052,GOOD SAMARITAN HOSPITAL,2222 PHILADELPHIA DRIVE,DAYTON,OH,45406,OH - Dayton
360054,HOLZER MEDICAL CENTER,100 JACKSON PIKE,GALLIPOLIS,OH,45631,OH - Columbus
360055,"STEWARD TRUMBULL MEMORIAL HOSPITAL, INC",1350 EAST MARKET STREET,WARREN,OH,44482,OH - Youngstown
360056,MERCY HOSPITAL FAIRFIELD,3000 MACK ROAD,FAIRFIELD,OH,45014,OH - Cincinnati
360058,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,800 WEST MAIN STREET,COLDWATER,OH,45828,OH - Dayton
360059,METROHEALTH SYSTEM,2500 METROHEALTH DRIVE,CLEVELAND,OH,44109,OH - Cleveland
360064,ST ELIZABETH YOUNGSTOWN HOSPITAL,1044 BELMONT AVENUE,YOUNGSTOWN,OH,44501,OH - Youngstown
360065,FISHER-TITUS HOSPITAL,272 BENEDICT AVENUE,NORWALK,OH,44857,OH - Cleveland
360066,ST RITA'S MEDICAL CENTER,730 WEST MARKET STREET,LIMA,OH,45801,OH - Dayton
360068,TOLEDO HOSPITAL THE,2142 NORTH COVE BOULEVARD,TOLEDO,OH,43606,OH - Toledo
360070,MERCY MEDICAL CENTER,1320 MERCY DRIVE NW,CANTON,OH,44708,OH - Canton
360071,VAN WERT COUNTY HOSPITAL,1250 S WASHINGTON STREET,VAN WERT,OH,45891,IN - Fort Wayne
360072,FAIRFIELD MEDICAL CENTER,401 NORTH EWING STREET,LANCASTER,OH,43130,OH - Columbus
360074,FLOWER HOSPITAL,5200 HARROUN ROAD,SYLVANIA,OH,43560,OH - Toledo
360075,UHHS RICHMOND HEIGHTS HOSPITAL,27100 CHARDON ROAD,RICHMOND HEIGHTS,OH,44143,OH - Cleveland
360076,ATRIUM MEDICAL CENTER,ONE MEDICAL CENTER DRIVE,FRANKLIN,OH,45005,OH - Kettering
360077,FAIRVIEW HOSPITAL,18101 LORAIN AVENUE,CLEVELAND,OH,44111,OH - Cleveland
360078,UNIVERSITY HOSPITALS PORTAGE MEDICAL CENTER,6847 N CHESTNUT,RAVENNA,OH,44266,OH - Akron
360079,KETTERING MEDICAL CENTER,3535 SOUTHERN BOULEVARD,KETTERING,OH,45429,OH - Kettering
360080,EAST OHIO REGIONAL HOSPITAL,90 NORTH FOURTH STREET,MARTINS FERRY,OH,43935,PA - Pittsburgh
360081,MERCY ST CHARLES HOSPITAL,2600 NAVARRE AVENUE,OREGON,OH,43616,OH - Toledo
360082,EUCLID HOSPITAL,18901 LAKE SHORE BOULEVARD,EUCLID,OH,44119,OH - Cleveland
360084,AULTMAN HOSPITAL,2600 SIXTH STREET SW,CANTON,OH,44710,OH - Canton
360085,OHIO STATE UNIVERSITY HOSPITALS,410 WEST 10TH AVENUE,COLUMBUS,OH,43210,OH - Columbus
360086,SPRINGFIELD REGIONAL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,SPRINGFIELD,OH,45504,OH - Dayton
360087,LUTHERAN HOSPITAL,1730 WEST 25TH STREET,CLEVELAND,OH,44113,OH - Cleveland
360089,MERCY TIFFIN HOSPITAL,45 ST LAWRENCE DRIVE,TIFFIN,OH,44883,OH - Toledo
360090,ST LUKE'S HOSPITAL,5901 MONCLOVA ROAD,MAUMEE,OH,43537,OH - Toledo
360091,MEDINA HOSPITAL,1000 EAST WASHINGTON STREET,MEDINA,OH,44256,OH - Cleveland
360092,MEMORIAL HOSPITAL,500 LONDON AVENUE,MARYSVILLE,OH,43040,OH - Columbus
360095,BLANCHARD VALLEY HOSPITAL,1900 SOUTH MAIN STREET,FINDLAY,OH,45840,OH - Toledo
360096,EAST LIVERPOOL CITY HOSPITAL,425 WEST 5TH STREET,EAST LIVERPOOL,OH,43920,PA - Pittsburgh
360098,LAKE HEALTH,7590 AUBURN ROAD,CONCORD,OH,44077,OH - Cleveland
360107,BELLEVUE HOSPITAL,1400 WEST MAIN STREET,BELLEVUE,OH,44811,OH - Cleveland
360109,COSHOCTON REGIONAL MEDICAL CENTER,1460 ORANGE STREET,COSHOCTON,OH,43812,OH - Columbus
360112,MERCY ST VINCENT MEDICAL CENTER,2213 CHERRY STREET,TOLEDO,OH,43608,OH - Toledo
360118,OHIOHEALTH MANSFIELD HOSPITAL,335 GLESSNER AVENUE,MANSFIELD,OH,44903,OH - Columbus
360121,COMMUNITY HOSPITALS AND WELLNESS CENTERS,433 WEST HIGH STREET,BRYAN,OH,43506,IN - Fort Wayne
360123,ST JOHN MEDICAL CENTER,29000 CENTER RIDGE ROAD,WESTLAKE,OH,44145,OH - Cleveland
360125,ASHTABULA COUNTY MEDICAL CENTER,2420 LAKE AVENUE,ASHTABULA,OH,44004,OH - Cleveland
360131,ALLIANCE COMMUNITY HOSPITAL,200 EAST STATE STREET,ALLIANCE,OH,44601,OH - Canton
360132,FORT HAMILTON HUGHES MEMORIAL HOSPITAL,630 EATON AVENUE,HAMILTON,OH,45013,OH - Cincinnati
360133,GRANDVIEW HOSPITAL & MEDICAL CENTER,405 GRAND AVENUE,DAYTON,OH,45405,OH - Dayton
360134,GOOD SAMARITAN HOSPITAL,375 DIXMYTH AVENUE,CINCINNATI,OH,45220,OH - Cincinnati
360137,UH CLEVELAND MEDICAL CENTER,11100 EUCLID AVENUE,CLEVELAND,OH,44106,OH - Cleveland
360141,"STEWARD NORTHSIDE MEDICAL CENTER, INC",500 GYPSY LANE,YOUNGSTOWN,OH,44501,OH - Youngstown
360143,MARYMOUNT HOSPITAL,12300 MCCRACKEN ROAD,GARFIELD HEIGHTS,OH,44125,OH - Cleveland
360144,SOUTH POINTE HOSPITAL,20000 HARVARD ROAD,WARRENSVILLE HEIGHTS,OH,44122,OH - Cleveland
360145,UNIVERSITY HOSPITALS - ELYRIA MEDICAL CENTER,630 EAST RIVER STREET,ELYRIA,OH,44035,OH - Elyria
360147,MARIETTA MEMORIAL HOSPITAL,401 MATTHEW STREET,MARIETTA,OH,45750,OH - Columbus
360148,POMERENE HOSPITAL,981 WOOSTER ROAD,MILLERSBURG,OH,44654,OH - Canton
360150,SUMMA WESTERN RESERVE HOSPITAL,1900 23RD STREET,CUYAHOGA FALLS,OH,44223,OH - Akron
360151,AFFINITY MEDICAL CENTER,875 EIGHTH STREET NE,MASSILLON,OH,44646,OH - Canton
360152,DOCTORS HOSPITAL,5100 WEST  BROAD STREET,COLUMBUS,OH,43228,OH - Columbus
360153,BELMONT COMMUNITY HOSPITAL,4697 HARRISON STREET,BELLAIRE,OH,43906,PA - Pittsburgh
360155,SOUTHWEST GENERAL HEALTH CENTER,18697 BAGLEY ROAD,MIDDLEBURG HEIGHTS,OH,44130,OH - Cleveland
360156,MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,FREMONT,OH,43420,OH - Toledo
360159,ADENA REGIONAL MEDICAL CENTER,272 HOSPITAL ROAD,CHILLICOTHE,OH,45601,OH - Columbus
360161,ST JOSEPH WARREN HOSPITAL,667 EASTLAND AVE SE,WARREN,OH,44481,OH - Youngstown
360163,CHRIST HOSPITAL,2139 AUBURN AVENUE,CINCINNATI,OH,45219,OH - Cincinnati
360170,BERGER HOSPITAL,600 NORTH PICKAWAY STREET,CIRCLEVILLE,OH,43113,OH - Columbus
360172,MERCY REGIONAL MEDICAL CENTER,3700 KOLBE ROAD,LORAIN,OH,44053,OH - Elyria
360174,UPPER VALLEY MEDICAL CENTER,3130 NORTH COUNTY ROAD 25A,TROY,OH,45373,OH - Dayton
360175,CLINTON MEMORIAL HOSPITAL,610 WEST MAIN STREET,WILMINGTON,OH,45177,OH - Cincinnati
360179,BETHESDA NORTH,10500 MONTGOMERY ROAD,CINCINNATI,OH,45242,OH - Cincinnati
360180,CLEVELAND CLINIC,9500 EUCLID AVENUE,CLEVELAND,OH,44195,OH - Cleveland
360185,SALEM REGIONAL MEDICAL CENTER,1995 EAST STATE STREET,SALEM,OH,44460,OH - Youngstown
360189,MADISON HEALTH,210 NORTH MAIN STREET,LONDON,OH,43140,OH - Columbus
360192,UH GEAUGA MEDICAL CENTER,13207 RAVENNA RD,CHARDON,OH,44024,OH - Cleveland
360197,MARY RUTAN HOSPITAL,205 PALMER AVENUE,BELLEFONTAINE,OH,43311,OH - Columbus
360203,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER,1341 NORTH CLARK STREET,CAMBRIDGE,OH,43725,OH - Columbus
360210,GRADY MEMORIAL HOSPITAL,561 WEST CENTRAL AVENUE,DELAWARE,OH,43015,OH - Columbus
360211,TRINITY MEDICAL CTR EAST &TRINITY MEDICAL CTR WEST,380 SUMMIT AVENUE,STEUBENVILLE,OH,43952,PA - Pittsburgh
360218,LICKING MEMORIAL HOSPITAL,1320 WEST MAIN STREET,NEWARK,OH,43055,OH - Columbus
360230,HILLCREST HOSPITAL,6780 MAYFIELD ROAD,MAYFIELD HEIGHTS,OH,44124,OH - Cleveland
360234,MERCY HEALTH - WEST HOSPITAL,3300 MERCY HEALTH BLVD,CINCINNATI,OH,45211,OH - Cincinnati
360236,MERCY HOSPITAL CLERMONT,3000 HOSPITAL DRIVE,BATAVIA,OH,45103,OH - Cincinnati
360239,SYCAMORE MEDICAL CENTER,4000 MIAMISBURG-CENTERVILLE ROAD,MIAMISBURG,OH,45342,OH - Kettering
360245,GLENBEIGH HEALTH SOURCES,2863 STATE ROUTE 45,ROCK CREEK,OH,44084,OH - Cleveland
360247,"WOODS AT PARKSIDE,THE",349 OLDE RIDENOUR ROAD,COLUMBUS,OH,43230,OH - Columbus
360259,BAY PARK COMMUNITY HOSPITAL,2801 BAY PARK DRIVE,OREGON,OH,43616,OH - Toledo
360261,THREE GABLES SURGERY CENTER,5897 COUNTY ROAD 107,PROCTORVILLE,OH,45669,WV - Huntington
360262,MERCY ST ANNE HOSPITAL,3404 SYLVANIA AVENUE,TOLEDO,OH,43623,OH - Toledo
